K,omega1,omega2,theta1,theta2,omega_diff
110.1,0.8377580409572782,0,[    nan 0.42072     nan     nan],[    nan 0.41704     nan     nan],0.8377580409572782
110.1,0.8552113334772214,0,[    nan 0.42948     nan     nan],[    nan 0.42573     nan     nan],0.8552113334772214
110.1,0.8726646259971648,0,[    nan 0.43824     nan     nan],[    nan 0.43442     nan     nan],0.8726646259971648
110.1,0.8901179185171081,0,[    nan 0.44701     nan     nan],[    nan 0.44311     nan     nan],0.8901179185171081
110.1,0.9075712110370514,0,[    nan 0.45577     nan     nan],[   nan 0.4518    nan    nan],0.9075712110370514
110.1,0.9250245035569946,0,[    nan 0.46453     nan     nan],[    nan 0.46049     nan     nan],0.9250245035569946
110.1,0.9424777960769379,0,[    nan 0.47329     nan     nan],[    nan 0.46919     nan     nan],0.9424777960769379
110.1,0.9599310885968813,0,[    nan 0.48205     nan     nan],[    nan 0.47788     nan     nan],0.9599310885968813
110.1,0.9773843811168246,0,[    nan 0.49082     nan     nan],[    nan 0.48657     nan     nan],0.9773843811168246
110.1,0.9948376736367679,0,[    nan 0.49958     nan     nan],[    nan 0.49526     nan     nan],0.9948376736367679
110.1,1.0122909661567112,0,[    nan 0.50834     nan     nan],[    nan 0.50395     nan     nan],1.0122909661567112
110.1,1.0297442586766545,0,[   nan 0.5171    nan    nan],[    nan 0.51264     nan     nan],1.0297442586766545
110.1,1.0471975511965976,0,[    nan 0.52586     nan     nan],[    nan 0.52134     nan     nan],1.0471975511965976
110.1,1.064650843716541,0,[    nan 0.53462     nan     nan],[    nan 0.53003     nan     nan],1.064650843716541
110.1,1.0821041362364843,0,[    nan 0.54338     nan     nan],[    nan 0.53872     nan     nan],1.0821041362364843
110.1,1.0995574287564276,0,[    nan 0.55214     nan     nan],[    nan 0.54742     nan     nan],1.0995574287564276
110.1,1.117010721276371,0,[   nan 0.5609    nan    nan],[    nan 0.55611     nan     nan],1.117010721276371
110.1,1.1344640137963142,0,[    nan 0.56966     nan     nan],[   nan 0.5648    nan    nan],1.1344640137963142
110.1,1.1519173063162575,0,[    nan 0.57842     nan     nan],[    nan 0.57349     nan     nan],1.1519173063162575
110.1,1.1693705988362009,0,[    nan 0.58718     nan     nan],[    nan 0.58219     nan     nan],1.1693705988362009
110.1,1.1868238913561442,0,[    nan 0.59594     nan     nan],[    nan 0.59088     nan     nan],1.1868238913561442
110.1,1.2042771838760873,0,[   nan 0.6047    nan    nan],[    nan 0.59958     nan     nan],1.2042771838760873
110.1,1.2217304763960306,0,[    nan 0.61346     nan     nan],[    nan 0.60827     nan     nan],1.2217304763960306
110.1,1.239183768915974,0,[    nan 0.62222     nan     nan],[    nan 0.61696     nan     nan],1.239183768915974
110.1,1.2566370614359172,0,[    nan 0.63098     nan     nan],[    nan 0.62566     nan     nan],1.2566370614359172
110.1,1.2740903539558606,0,[    nan 0.63974     nan     nan],[    nan 0.63435     nan     nan],1.2740903539558606
110.1,1.2915436464758039,0,[    nan 0.64849     nan     nan],[    nan 0.64305     nan     nan],1.2915436464758039
110.1,1.3089969389957472,0,[    nan 0.65725     nan     nan],[    nan 0.65174     nan     nan],1.3089969389957472
110.1,1.3264502315156905,0,[    nan 0.66601     nan     nan],[    nan 0.66044     nan     nan],1.3264502315156905
110.1,1.3439035240356338,0,[    nan 0.67477     nan     nan],[    nan 0.66913     nan     nan],1.3439035240356338
110.1,1.361356816555577,0,[    nan 0.68353     nan     nan],[    nan 0.67783     nan     nan],1.361356816555577
110.1,1.3788101090755203,0,[    nan 0.69228     nan     nan],[    nan 0.68653     nan     nan],1.3788101090755203
110.1,1.3962634015954636,0,[    nan 0.70104     nan     nan],[    nan 0.69522     nan     nan],1.3962634015954636
110.1,1.413716694115407,0,[   nan 0.7098    nan    nan],[    nan 0.70392     nan     nan],1.413716694115407
110.1,1.4311699866353502,0,[    nan 0.71855     nan     nan],[    nan 0.71262     nan     nan],1.4311699866353502
110.1,1.4486232791552935,0,[    nan 0.72731     nan     nan],[    nan 0.72131     nan     nan],1.4486232791552935
110.1,1.4660765716752369,0,[    nan 0.73607     nan     nan],[    nan 0.73001     nan     nan],1.4660765716752369
110.1,1.4835298641951802,0,[    nan 0.74482     nan     nan],[    nan 0.73871     nan     nan],1.4835298641951802
110.1,1.5009831567151235,0,[    nan 0.75358     nan     nan],[   nan 0.7474    nan    nan],1.5009831567151235
110.1,1.5184364492350666,0,[    nan 0.76233     nan     nan],[   nan 0.7561    nan    nan],1.5184364492350666
110.1,1.53588974175501,0,[    nan 0.77109     nan     nan],[   nan 0.7648    nan    nan],1.53588974175501
110.1,1.5533430342749532,0,[    nan 0.77984     nan     nan],[   nan 0.7735    nan    nan],1.5533430342749532
110.1,1.5707963267948966,0,[0.7886    nan],[0.7822    nan],1.5707963267948966
110.1,1.5882496193148399,0,[nan nan nan nan],[nan nan nan nan],1.5882496193148399
110.1,1.6057029118347832,0,[    nan     nan 2.37681     nan],[     nan      nan -0.77111      nan],1.6057029118347832
110.1,1.6231562043547265,0,[    nan     nan 2.38551     nan],[     nan      nan -0.76235      nan],1.6231562043547265
110.1,1.6406094968746698,0,[    nan     nan 2.39421     nan],[    nan     nan -0.7536     nan],1.6406094968746698
110.1,1.6580627893946132,0,[    nan     nan 2.40291     nan],[     nan      nan -0.74484      nan],1.6580627893946132
110.1,1.6755160819145565,0,[   nan    nan 2.4116    nan],[     nan      nan -0.73609      nan],1.6755160819145565
110.1,1.6929693744344996,0,[   nan    nan 2.4203    nan],[     nan      nan -0.72733      nan],1.6929693744344996
110.1,1.710422666954443,0,[  nan   nan 2.429   nan],[     nan      nan -0.71857      nan],1.710422666954443
110.1,1.7278759594743862,0,[    nan     nan 2.43769     nan],[     nan      nan -0.70982      nan],1.7278759594743862
110.1,1.7453292519943295,0,[    nan     nan 2.44639     nan],[     nan      nan -0.70106      nan],1.7453292519943295
110.1,1.7627825445142729,0,[    nan     nan 2.45509     nan],[    nan     nan -0.6923     nan],1.7627825445142729
110.1,1.7802358370342162,0,[    nan     nan 2.46378     nan],[     nan      nan -0.68355      nan],1.7802358370342162
110.1,1.7976891295541595,0,[    nan     nan 2.47248     nan],[     nan      nan -0.67479      nan],1.7976891295541595
110.1,1.8151424220741028,0,[    nan     nan 2.48117     nan],[     nan      nan -0.66603      nan],1.8151424220741028
110.1,1.8325957145940461,0,[    nan     nan 2.48987     nan],[     nan      nan -0.65727      nan],1.8325957145940461
110.1,1.8500490071139892,0,[    nan     nan 2.49856     nan],[     nan      nan -0.64851      nan],1.8500490071139892
110.1,1.8675022996339325,0,[    nan     nan 2.50726     nan],[     nan      nan -0.63976      nan],1.8675022996339325
110.1,1.8849555921538759,0,[    nan     nan 2.51595     nan],[   nan    nan -0.631    nan],1.8849555921538759
110.1,1.9024088846738192,0,[    nan     nan 2.52465     nan],[     nan      nan -0.62224      nan],1.9024088846738192
110.1,1.9198621771937625,0,[    nan     nan 2.53334     nan],[     nan      nan -0.61348      nan],1.9198621771937625
110.1,1.9373154697137058,0,[    nan     nan 2.54204     nan],[     nan      nan -0.60472      nan],1.9373154697137058
110.1,1.9547687622336491,0,[    nan     nan 2.55073     nan],[     nan      nan -0.59596      nan],1.9547687622336491
110.1,1.9722220547535925,0,[    nan     nan 2.55942     nan],[    nan     nan -0.5872     nan],1.9722220547535925
110.1,1.9896753472735358,0,[    nan     nan 2.56812     nan],[     nan      nan -0.57844      nan],1.9896753472735358
110.1,2.007128639793479,0,[    nan     nan 2.57681     nan],[     nan      nan -0.56968      nan],2.007128639793479
110.1,2.0245819323134224,0,[   nan    nan 2.5855    nan],[     nan      nan -0.56092      nan],2.0245819323134224
110.1,2.0420352248333655,0,[   nan    nan 2.5942    nan],[     nan      nan -0.55216      nan],2.0420352248333655
110.1,2.059488517353309,0,[    nan     nan 2.60289     nan],[    nan     nan -0.5434     nan],2.059488517353309
110.1,2.076941809873252,0,[    nan     nan 2.61158     nan],[     nan      nan -0.53464      nan],2.076941809873252
110.1,2.0943951023931953,0,[    nan     nan 2.62027     nan],[     nan      nan -0.52588      nan],2.0943951023931953
110.1,2.111848394913139,0,[    nan     nan 2.62897     nan],[     nan      nan -0.51712      nan],2.111848394913139
110.1,2.129301687433082,0,[    nan     nan 2.63766     nan],[     nan      nan -0.50836      nan],2.129301687433082
110.1,2.1467549799530254,0,[    nan     nan 2.64635     nan],[     nan      nan -0.49959      nan],2.1467549799530254
110.1,2.1642082724729685,0,[    nan     nan 2.65504     nan],[     nan      nan -0.49083      nan],2.1642082724729685
110.1,2.181661564992912,0,[    nan     nan 2.66373     nan],[     nan      nan -0.48207      nan],2.181661564992912
110.1,2.199114857512855,0,[    nan     nan 2.67242     nan],[     nan      nan -0.47331      nan],2.199114857512855
110.1,2.2165681500327987,0,[    nan     nan 2.68112     nan],[     nan      nan -0.46455      nan],2.2165681500327987
110.1,2.234021442552742,0,[    nan     nan 2.68981     nan],[     nan      nan -0.45578      nan],2.234021442552742
110.1,2.251474735072685,0,[   nan    nan 2.6985    nan],[     nan      nan -0.44702      nan],2.251474735072685
110.1,2.2689280275926285,0,[    nan     nan 2.70719     nan],[     nan      nan -0.43826      nan],2.2689280275926285
110.1,2.2863813201125716,0,[    nan     nan 2.71588     nan],[    nan     nan -0.4295     nan],2.2863813201125716
110.1,2.303834612632515,0,[    nan     nan 2.72457     nan],[     nan      nan -0.42073      nan],2.303834612632515
110.1,2.321287905152458,0,[    nan     nan 2.73326     nan],[     nan      nan -0.41197      nan],2.321287905152458
110.1,2.3387411976724017,0,[    nan     nan 2.74195     nan],[     nan      nan -0.40321      nan],2.3387411976724017
110.1,2.356194490192345,0,[    nan     nan 2.75064     nan],[     nan      nan -0.39444      nan],2.356194490192345
110.1,2.3736477827122884,0,[    nan     nan 2.75933     nan],[     nan      nan -0.38568      nan],2.3736477827122884
110.1,2.3911010752322315,0,[    nan     nan 2.76802     nan],[     nan      nan -0.37692      nan],2.3911010752322315
110.1,2.4085543677521746,0,[    nan     nan 2.77671     nan],[     nan      nan -0.36815      nan],2.4085543677521746
110.1,2.426007660272118,0,[   nan    nan 2.7854    nan],[     nan      nan -0.35939      nan],2.426007660272118
110.1,2.443460952792061,0,[    nan     nan 2.79409     nan],[     nan      nan -0.35063      nan],2.443460952792061
110.1,2.4609142453120048,0,[    nan     nan 2.80278     nan],[     nan      nan -0.34186      nan],2.4609142453120048
110.1,2.478367537831948,0,[    nan     nan 2.81146     nan],[    nan     nan -0.3331     nan],2.478367537831948
110.1,2.4958208303518914,0,[    nan     nan 2.82015     nan],[     nan      nan -0.32433      nan],2.4958208303518914
110.1,2.5132741228718345,0,[    nan     nan 2.82884     nan],[     nan      nan -0.31557      nan],2.5132741228718345
110.1,2.530727415391778,0,[    nan     nan 2.83753     nan],[    nan     nan -0.3068     nan],2.530727415391778
110.1,2.548180707911721,0,[    nan     nan 2.84622     nan],[     nan      nan -0.29804      nan],2.548180707911721
110.1,2.5656340004316642,0,[    nan     nan 2.85491     nan],[     nan      nan -0.28927      nan],2.5656340004316642
110.1,2.5830872929516078,0,[   nan    nan 2.8636    nan],[     nan      nan -0.28051      nan],2.5830872929516078
110.1,2.600540585471551,0,[    nan     nan 2.87229     nan],[     nan      nan -0.27174      nan],2.600540585471551
110.1,2.6179938779914944,0,[    nan     nan 2.88097     nan],[     nan      nan -0.26298      nan],2.6179938779914944
110.1,2.6354471705114375,0,[    nan     nan 2.88966     nan],[     nan      nan -0.25421      nan],2.6354471705114375
110.1,2.652900463031381,0,[    nan     nan 2.89835     nan],[     nan      nan -0.24545      nan],2.652900463031381
110.1,2.670353755551324,0,[    nan     nan 2.90704     nan],[     nan      nan -0.23668      nan],2.670353755551324
110.1,2.6878070480712677,0,[    nan     nan 2.91573     nan],[     nan      nan -0.22792      nan],2.6878070480712677
110.1,2.705260340591211,0,[    nan     nan 2.92441     nan],[     nan      nan -0.21915      nan],2.705260340591211
110.1,2.722713633111154,0,[   nan    nan 2.9331    nan],[     nan      nan -0.21039      nan],2.722713633111154
110.1,2.7401669256310974,0,[    nan     nan 2.94179     nan],[     nan      nan -0.20162      nan],2.7401669256310974
110.1,2.7576202181510405,0,[    nan     nan 2.95048     nan],[     nan      nan -0.19286      nan],2.7576202181510405
110.1,2.775073510670984,0,[    nan     nan 2.95916     nan],[     nan      nan -0.18409      nan],2.775073510670984
110.1,2.792526803190927,0,[    nan     nan 2.96785     nan],[     nan      nan -0.17533      nan],2.792526803190927
110.1,2.8099800957108707,0,[    nan     nan 2.97654     nan],[     nan      nan -0.16656      nan],2.8099800957108707
110.1,2.827433388230814,0,[    nan     nan 2.98523     nan],[     nan      nan -0.15779      nan],2.827433388230814
110.1,2.8448866807507573,0,[    nan     nan 2.99391     nan],[     nan      nan -0.14903      nan],2.8448866807507573
110.1,2.8623399732707004,0,[   nan    nan 3.0026    nan],[     nan      nan -0.14026      nan],2.8623399732707004
110.1,2.8797932657906435,0,[    nan     nan 3.01129     nan],[    nan     nan -0.1315     nan],2.8797932657906435
110.1,2.897246558310587,0,[    nan     nan 3.01998     nan],[     nan      nan -0.12273      nan],2.897246558310587
110.1,2.91469985083053,0,[    nan     nan 3.02866     nan],[     nan      nan -0.11396      nan],2.91469985083053
110.1,2.9321531433504737,0,[    nan     nan 3.03735     nan],[    nan     nan -0.1052     nan],2.9321531433504737
110.1,2.949606435870417,0,[    nan     nan 3.04604     nan],[     nan      nan -0.09643      nan],2.949606435870417
110.1,2.9670597283903604,0,[    nan     nan 3.05472     nan],[     nan      nan -0.08766      nan],2.9670597283903604
110.1,2.9845130209103035,0,[    nan     nan 3.06341     nan],[    nan     nan -0.0789     nan],2.9845130209103035
110.1,3.001966313430247,0,[   nan    nan 3.0721    nan],[     nan      nan -0.07013      nan],3.001966313430247
110.1,3.01941960595019,0,[    nan     nan 3.08078     nan],[     nan      nan -0.06137      nan],3.01941960595019
110.1,3.036872898470133,0,[    nan     nan 3.08947     nan],[    nan     nan -0.0526     nan],3.036872898470133
110.1,3.0543261909900767,0,[    nan     nan 3.09816     nan],[     nan      nan -0.04383      nan],3.0543261909900767
110.1,3.07177948351002,0,[    nan     nan 3.10685     nan],[     nan      nan -0.03507      nan],3.07177948351002
